Date,Close,High,Low,Open,Volume,Daily_Return,MA50,MA200
2020-02-26,622.7154541015625,631.8190982347916,620.6352917833475,630.7678186366056,29362748,-1.7226852347306587,,
2020-02-27,620.1432495117188,623.5207586374837,612.4263599498594,620.9260652375485,25054993,-0.4130625910922392,,
2020-02-28,594.3756103515625,607.0580958283585,592.7427884250544,606.1186214911856,39315769,-4.155110803906171,,
2020-03-02,588.7838134765625,612.426378055896,582.0511321802886,606.2081680239584,29500495,-0.9407850486483738,,
2020-03-03,600.7280883789062,605.6713484615526,591.4007735026032,594.8454135797672,27398798,2.028635065868567,,
2020-03-04,599.3189086914062,605.6265863851147,585.0930684252744,604.8213738082619,22105261,-0.23457862463244217,,
2020-03-05,586.5470581054688,607.4831839260905,584.2431656944867,604.9108873026663,30510390,-2.1310608426863165,,
2020-03-06,568.585693359375,576.2578480858582,555.2098603549766,568.1383530699313,33734039,-3.062220583649078,,
2020-03-09,498.41845703125,555.1651920392663,489.85165057435484,554.7401888514859,88187018,-12.340661600814451,,
2020-03-11,516.044189453125,527.183262933386,495.6672390040311,495.6672390040311,59578576,3.536332207049453,,
2020-03-12,475.5363464355469,492.5357574215292,469.13920029845366,485.3781326945414,55970485,-7.8496849389014685,645.8150396728515,
2020-03-13,494.4593811035156,509.98250923399024,421.58557799627334,446.45838815033005,73297403,3.9793035400572663,642.1977429199219,
2020-03-16,454.37652587890625,483.0071128058158,449.5898351157526,474.44030673011787,38482258,-8.106399990865576,637.5488488769531,
2020-03-17,450.9319152832031,474.19426900063905,448.78462201274766,468.49050072051966,45445979,-0.7580960722035957,632.8145098876953,
2020-03-18,433.261474609375,463.4130789981454,429.90633253193516,458.6711221665263,44730415,-3.918649373648875,628.0457257080078,
2020-03-19,410.53594970703125,432.5904563115507,399.128442171934,411.60959642106957,61404010,-5.245221704245207,622.6157537841797,
2020-03-20,455.3830871582031,462.9657149231966,416.03836966442924,420.2882223245293,63360475,10.924046355301131,618.1851684570313,
2020-03-23,395.48248291015625,424.9854120443488,391.7247049147837,409.86486186475844,40670949,-13.153893049004918,612.2447668457031,
2020-03-24,422.0329284667969,433.9325104811008,400.73893016882965,416.03838849257653,45734887,6.71343149291197,606.8385052490235,
2020-03-25,484.1478576660156,515.1494078462537,430.912866475202,431.15890365113535,73130298,14.718029094287989,602.7098815917968,
2020-03-26,476.96783447265625,499.648645569476,466.2984692637249,490.2094960975014,45744488,-1.4830228162059589,598.5656018066406,
2020-03-27,476.6994323730469,495.3540612398386,468.02079126607595,489.8516259919914,41657940,-0.056272578612381885,594.465609741211,
2020-03-30,460.9749755859375,480.81508630927294,456.30014975804846,465.51562917935905,30229866,-3.298610344222941,589.925424194336,
2020-03-31,498.2395324707031,505.41952430798887,468.8260681247117,480.4348787671312,44292810,8.083856794482024,585.7449084472656,
2020-04-01,483.3426818847656,503.09329603601816,467.5734864710347,502.04201634176945,41597459,-2.9898973515943283,581.7017315673828,
2020-04-03,482.0006103515625,507.49975757793965,472.53909292167856,507.49975757793965,41367807,-0.2776646018451734,577.6178436279297,
2020-04-07,539.5525512695312,543.0865994063779,492.0883712024452,493.0278157060707,54373624,11.940221585194966,574.689917602539,
2020-04-08,533.3119506835938,549.7969487728319,518.929571501776,527.8766166035285,49880330,-1.1566251649174464,571.6953338623047,
2020-04-09,545.7484130859375,551.4968858405396,533.6922622821191,543.0866484415843,33032857,2.33193019327671,568.9969000244141,
2020-04-13,531.9699096679688,543.5339847346166,527.8765966727111,538.5907251822866,23673784,-2.5246987600125337,566.1571014404296,
2020-04-15,514.388916015625,552.9283884903713,511.32454531609477,535.50397581859,35321842,-3.304884981806022,563.2770416259766,
2020-04-16,522.5308227539062,531.2094648682425,512.2193584197375,514.3889890858135,37455706,1.582830905717647,560.487348022461,
2020-04-17,547.5601196289062,550.2442808995188,533.535612903734,543.9813374764348,33269335,4.790013485345712,558.5212298583984,
2020-04-20,556.4177856445312,562.3227974116861,537.7184224485133,548.4548889228998,36030932,1.6176609102993122,557.0194647216797,
2020-04-21,553.5323486328125,560.0860337092978,520.7190100428373,541.2972025264376,61371628,-0.5185738281849428,555.6939569091796,
2020-04-22,610.0106201171875,619.5392672425052,581.5590002828025,590.506045286382,142683366,10.203246770287677,555.1320782470704,
2020-04-23,613.2763671875,619.9643142606366,605.4029383592604,611.6882791292506,65464502,0.5353590515662088,554.437787475586,
2020-04-24,633.8994140625,668.7705820869983,602.674159716329,603.993843697594,134986308,3.362765627114861,554.072749633789,
2020-04-27,639.6031494140625,659.8458688421625,636.5835122845931,641.5043758770541,58482901,0.8997855535168853,554.0378570556641,
2020-04-28,638.8873291015625,651.1000185601599,622.7825996528488,648.6619839341811,78453401,-0.11191632079293745,553.9712005615235,
2020-04-29,638.3504638671875,650.294808910519,635.2413590168171,646.3804914740855,37494672,-0.084031285317554,553.7403643798829,
2020-04-30,655.8197021484375,668.7705945819996,643.3162098274911,650.4291011653437,71345899,2.736621851172427,553.7018927001953,
2020-05-04,642.0411987304688,655.3722993617022,634.100638844068,644.1884921115068,53456868,-2.1009590551840596,553.3534075927735,
2020-05-05,653.4262084960938,661.6351717003255,647.4093321949724,650.3171635725639,44903763,1.773252213119192,553.1122821044922,
2020-05-06,653.4710693359375,664.2970042488814,646.6489200756587,654.9249553114857,40489094,0.0068654791100186685,552.9557086181641,
2020-05-07,674.1387939453125,677.1360939711861,646.4253105657003,650.8988338602702,50026966,3.162760461664771,553.3095672607421,
2020-05-08,698.6762084960938,706.7732491848819,687.6265418924293,691.1606506219432,84262770,3.6398164252170018,553.828500366211,
2020-05-11,705.3864135742188,722.4752932861393,703.3733222103791,706.8179027396051,67085063,0.9604169995381273,554.6413409423828,
2020-05-12,661.7470703125,701.6062908611085,655.372320874391,700.0181429966896,100683202,-6.186586872377742,554.9482257080078,
2020-05-13,675.7871704101562,689.5833490177412,656.6169951579172,689.5833490177412,66430125,2.121671666944591,555.7913507080078,
2020-05-14,648.4658203125,675.9001491489479,645.8014275181612,663.3909829522006,49266771,-4.042892687807919,556.3063580322265,
2020-05-15,659.0556030273438,662.3522442657764,639.0499950684349,652.1010439801705,62152260,1.6330517944246337,557.0846051025391,
2020-05-18,650.6334228515625,669.2616544401022,644.875632962838,663.842565100716,62796089,-1.2779164818710775,558.2097613525391,
2020-05-19,636.2501831054688,660.0943806330317,633.6987303989603,657.9718729953,42315854,-2.2106518418705923,559.1590887451172,
2020-05-20,647.44970703125,653.3881649537279,629.0698124523583,636.7469251931129,55320985,1.7602390102455567,560.0935211181641,
2020-05-21,650.8592529296875,659.981412669229,643.5208404585119,648.0367682176926,39167981,0.5266116983929647,561.1243280029297,
2020-05-22,646.4788208007812,658.4234659784153,644.1982807272651,655.6236168765307,37828973,-0.6730229476171301,562.3229632568359,
2020-05-26,643.091796875,654.6751640177939,639.5919112653286,653.9751868958597,33216635,-0.5239187761148623,563.8130853271484,
2020-05-27,652.801025390625,656.6169755944526,637.6500451152108,646.2303189230815,35667956,1.5097733422826165,566.9007366943359,
2020-05-28,664.858642578125,668.2455885276171,654.3591041621977,657.0686489767882,40126278,1.847058555137071,569.8770257568359,
2020-05-29,661.3135986328125,664.7456963541632,656.007389810822,662.9393134152917,40022527,-0.5332026566678749,573.5925708007812,
2020-06-01,686.5802001953125,694.7088927990874,666.5294410326688,668.3583998547684,39943702,3.820668683471151,577.4349871826172,
2020-06-02,693.5122680664062,695.454167278361,686.7835281692161,689.1318561237848,22153960,1.0096515846396148,582.2177020263672,
2020-06-03,696.19921875,704.4859445214847,692.4509368094127,697.712053268636,25381289,0.38744097362333196,587.1230480957031,
2020-06-04,713.4275512695312,717.8080227909754,695.9057249087699,697.2604674305974,34202350,2.4746268101915048,592.7263696289062,
2020-06-05,714.285400390625,730.6782411050633,710.6726350272496,720.2915854791104,33076685,0.12024334069622444,598.8013586425782,
2020-06-08,708.7760620117188,730.8590266524802,706.7439184964705,730.8590266524802,31414953,-0.7713077120004574,603.8692181396484,
2020-06-09,694.1670532226562,714.8726404733965,692.29294201313,704.6214390965813,25857161,-2.061160015421193,609.8429095458985,
2020-06-10,709.9728393554688,713.3146329578219,695.4766830422209,696.8540015463917,22132647,2.2769427127713016,615.6017077636719,
2020-06-11,694.41552734375,708.0761923913428,691.3898578032909,707.1956066885294,20385805,-2.1912545310665776,619.8070611572266,
2020-06-12,717.4918823242188,719.3885695925972,676.0355556331963,677.3903578499011,38548899,3.3231334945431623,624.6175421142578,
2020-06-15,729.120361328125,734.7201185977291,704.9826774658966,706.7439083037186,53107403,1.6207122742960323,629.6659606933594,
2020-06-16,730.5428466796875,744.474480971934,715.9111755811775,741.9681807809915,51187003,0.19509609483012724,635.0573181152344,
2020-06-17,729.4816284179688,738.5586354119855,723.4980185831051,726.2752912652263,41782053,-0.14526434233693708,639.6821600341797,
2020-06-18,747.793701171875,751.9031997400788,725.0785489207035,725.7107978465832,40471557,2.5102856659488193,644.9711804199219,
2020-06-19,794.53369140625,807.8105013724783,750.5484911968546,754.1611973181019,105804173,6.250385655980817,651.2218420410156,
2020-06-22,788.550048828125,814.7650268662464,783.5147529061562,800.8559685231744,60198705,-0.753101176557347,656.2017919921875,
2020-06-23,777.1473388671875,796.4981230069162,774.9796793150689,790.2886927800162,37962078,-1.4460350332719196,661.0784997558594,
2020-06-24,780.2859497070312,800.539956785878,772.9927488541816,783.9212919679801,51586221,0.4038630363733642,665.7692504882813,
2020-06-25,775.7926025390625,789.8371789860777,773.6023667469223,779.9021017250843,39679374,-0.5758590385557816,670.6457043457032,
2020-06-26,786.5178833007812,791.1919028764127,775.3860969939733,780.7149415817722,30921913,1.382493301252996,676.0882836914062,
2020-06-29,778.1635131835938,785.6599583746296,774.7314151012546,780.3763250508288,25621946,-1.0621970961584126,681.2009375,
2020-06-30,769.560546875,786.2243018289918,765.6993848508981,784.4179786955026,30276420,-1.1055473769770563,685.6409460449219,
2020-07-01,784.68896484375,789.8371415415186,771.3443662186169,776.7409392467646,28464103,1.9658515538748533,690.2063696289063,
2020-07-02,798.19775390625,801.4851428535685,786.7259244633,790.3307243392775,28789533,1.7215469654514592,695.099677734375,
2020-07-03,810.689697265625,813.0022452904714,801.6664242784979,807.0168938963399,29434266,1.565018605757973,699.1132592773438,
2020-07-06,839.6640014648438,842.4752438841282,812.5941218966552,818.4434059167284,47016185,3.5740313830243675,703.6410119628906,
2020-07-07,826.8092041015625,845.3545651080822,819.0329064848479,843.3821557977242,35189589,-1.5309453949264529,707.4992077636718,
2020-07-08,815.2693481445312,832.023581564041,811.6418808428549,827.0811948455379,26204095,-1.3957096630982546,711.0125317382813,
2020-07-09,827.1719360351562,832.0463193953086,809.9415548565688,820.257139626406,36418942,1.4599577327068625,714.7782238769531,
2020-07-10,851.5665283203125,854.5365059963065,827.1718851282859,829.0990184036513,43759967,2.949156181734791,719.0425451660157,
2020-07-13,877.3894653320312,883.1480175589572,861.5193398778321,863.0383306607164,69608392,3.0324039464836305,723.4739404296874,
2020-07-14,869.2277221679688,880.4274760561808,855.7608159923657,876.9360759259316,67331128,-0.9302303579601157,728.0176708984375,
2020-07-15,836.127197265625,897.2497559791088,815.2694086530637,878.7270634112394,139669773,-3.808038337731179,731.6716906738282,
2020-07-16,835.855224609375,847.463061457531,821.8214999600007,837.4875551151266,60961724,-0.03252766530492668,735.3193737792968,
2020-07-17,866.8245239257812,870.5879989548259,833.4066071401047,836.5806561826539,49726765,3.705103276811994,739.1730883789063,
2020-07-20,870.5426025390625,876.0291396123432,861.3606541786958,869.5904298045907,36592938,0.42893094399802933,742.6104162597657,
2020-07-21,893.9623413085938,896.4335647635958,878.0696081666921,879.2031842537095,42173371,2.690246140880892,746.3819348144531,
2020-07-22,908.67626953125,911.3968402873401,889.0426683207968,899.1541819328522,59771457,1.6459226012941253,751.3205187988282,
2020-07-23,933.0708618164062,943.0009721388485,902.9403320698102,908.6535486923683,58333751,2.6846296203751896,756.4661926269531,
2020-07-24,973.1314086914062,980.771698048135,933.0707724588616,933.1614441502056,120597372,4.293408841104984,762.9595043945312,
2020-07-27,977.6884765625,997.004667049382,964.8563920667285,987.9360577935167,80304827,0.4682890543243001,769.3321618652344,
2020-07-28,987.437255859375,994.8281988813131,975.1719293046234,977.688488793748,55114422,0.9971253145123704,776.0682385253906,
2020-07-29,950.6866455078125,989.7497164572247,938.806733983119,987.5279599955765,72663399,-3.7218172732988664,782.3569677734375,
2020-07-30,956.2185668945312,970.2068959629854,939.5096069794463,951.7522658851112,72857444,0.5818869353911849,788.5323449707031,
2020-07-31,937.2877197265625,965.3551074174673,930.8036739652497,958.7803899595893,74958061,-1.9797615130450419,794.2609143066406,
2020-08-03,910.9434814453125,932.708168854675,908.268186395727,930.1236054784066,46715383,-2.810688513974713,799.5502075195312,
2020-08-04,975.1492309570312,982.5855095976556,906.9758674005031,916.2032119273854,92041055,7.048269274604091,806.1913562011719,
2020-08-05,964.1989135742188,995.7350350128565,960.5034420662862,983.4924363615606,74549993,-1.1229376012598213,812.4193139648437,
2020-08-06,967.6675415039062,982.9028443670852,955.7422950931725,978.0511292868257,49322975,0.3597419454487438,818.4754919433594,
2020-08-07,973.267578125,978.4140370175488,961.36505764665,965.7179592037863,32984416,0.5787149388508439,824.7145715332031,
2020-08-10,961.206298828125,981.6787342996001,955.8784966522267,979.0034992486231,26958997,-1.2392562505894933,830.2070935058593,
2020-08-11,967.5316162109375,979.4115277857607,952.3643158271037,967.9850346750636,46828306,0.6580603342408509,835.68748046875,
2020-08-12,964.7203369140625,972.6100942320181,955.2889807683499,961.727691023823,30264617,-0.2905620084937999,841.0579028320312,
2020-08-13,962.2037963867188,969.8440862641454,956.7399270901238,964.901699164418,24830322,-0.26085699980096244,846.033427734375,
2020-08-14,958.4630126953125,978.0512181796919,947.331262509623,962.4304992398274,33224635,-0.38877249346278564,850.9169799804688,
2020-08-17,948.2835083007812,954.4728113825545,938.6480809006554,954.4728113825545,30979066,-1.0620654380710248,855.70712890625,
2020-08-18,960.6168212890625,967.7583570068861,944.2026051100721,945.4041850307872,30547672,1.3005934280541531,861.0361242675781,
2020-08-19,966.5114135742188,976.6909912734272,961.8864371354927,970.7963711289713,34087543,0.6136257615441565,866.1668957519531,
2020-08-20,950.8680419921875,963.0426971858464,946.7644877423543,961.2742991196269,22537845,-1.6185397670764323,871.2959460449218,
2020-08-21,943.9758911132812,962.1811736813316,941.7767425366628,960.3674398053548,25280895,-0.7248272709288184,875.8256262207032,
2020-08-24,950.278564453125,954.2460509640609,938.8294034471639,948.3061551600297,32717218,0.6676731258899782,880.2487902832031,
2020-08-25,944.0892333984375,957.3294607463159,942.2301636663344,954.9262408658594,19388008,-0.6513175490020062,884.5197180175782,
2020-08-26,969.1185913085938,973.9476387792452,928.1737834196999,945.404164454041,59870421,2.651164426487318,889.3124572753907,
2020-08-27,957.0120239257812,974.8772272109728,953.6792992534803,973.9703303109421,28085062,-1.2492348708804668,893.4968237304688,
2020-08-28,959.528564453125,967.1235185049004,955.0395957954092,961.2742345079785,27166900,0.2629580887626215,896.7967211914063,
2020-08-31,943.4544067382812,985.7595292256586,934.2270624878475,985.7595292256586,62076132,-1.6752140905784363,899.8948083496093,
2020-09-01,946.4244384765625,962.3625085827924,935.1566206196067,952.2056589351107,38616258,0.3148039499385247,903.2803503417969,
2020-09-02,964.992431640625,969.4360647157956,945.4042254030269,948.5782147606872,26949439,1.9619097319539813,906.9744799804688,
2020-09-03,957.6922607421875,969.7761846883416,953.5660384214475,964.9018008480825,18586429,-0.7565003267462123,910.6124731445312,
2020-09-04,941.8900146484375,950.8226158672919,939.6001945341707,944.746652794342,28475945,-1.6500338095562839,913.7199157714844,
2020-09-07,944.338623046875,954.8128835439741,926.9268380792043,944.950776960414,21926473,0.2599675503887289,917.04341796875,
2020-09-08,955.425048828125,961.7276915670202,943.3637335909106,948.578195976428,27397082,1.1739883883473912,920.7607080078125,
2020-09-09,980.0236206054688,982.948262646231,943.7944599093832,945.4041824088742,55310877,2.5746207729758774,924.6674011230468,
2020-09-10,1049.2398681640625,1063.2735913062183,986.3715829983507,989.8857107486725,140304404,7.062712173797525,929.6882434082031,
2020-09-11,1051.8472900390625,1060.054399431229,1037.0428539822522,1048.3332813865745,59470807,0.2485057949201286,934.5113952636718,
2020-09-14,1044.0482177734375,1070.0978626809967,1034.7301409572988,1054.2277957192978,44063445,-0.7414643113579089,938.5990795898438,
2020-09-15,1051.439208984375,1054.5678626798037,1037.5188229090886,1048.3105552889465,27178393,0.7079166541464676,943.0916796875,
2020-09-16,1054.023681640625,1074.3373820752818,1047.675702726847,1051.9605405191994,33952295,0.2458033364331591,947.8667663574219,
2020-09-17,1042.3251953125,1058.17259404091,1039.1964218842008,1051.9605029718427,25828669,-1.1098883765036427,952.1698315429687,
2020-09-18,1045.4764404296875,1051.7110790333331,1032.2588818564082,1049.3532551234189,33074915,0.30232840301271935,956.0480297851562,
2020-09-21,1022.8729248046875,1059.2153640933784,1019.0186580885799,1042.8918201365796,33627381,-2.1620301281691234,958.9576989746093,
2020-09-22,1002.6044921875,1032.462885418295,998.2515311852266,1032.462885418295,34792254,-1.981520101439549,961.625234375,
2020-09-23,1011.5143432617188,1032.3495230627832,999.9519032941756,1024.7545693680095,42988708,0.888670571860195,965.1329772949218,
2020-09-24,989.0243530273438,1009.3379933129081,986.689136840463,1001.1309446575593,29826318,-2.223398055024506,968.1963598632813,
2020-09-25,998.319580078125,1003.3526989604931,982.7215890510984,992.561027630643,28374935,0.9398380355679858,970.8262609863282,
2020-09-28,1004.9169921875,1014.7791583315967,1000.7454344947183,1009.7913754651387,19666849,0.6608517193320784,973.5137487792969,
2020-09-29,1017.9758911132812,1026.5683543037608,1004.9170669476492,1008.8846136182149,25842539,1.299500259952291,975.9940197753906,
2020-09-30,1013.1240844726562,1027.9285166271452,1008.884463355405,1024.7545277378715,24465159,-0.47661311854045874,978.0829760742188,
2020-10-01,1008.9979248046875,1026.4776536649397,1003.8968020817645,1026.4776536649397,20783227,-0.4072709089841142,979.6015173339844,
2020-10-05,1003.0806884765625,1019.8349246567832,1000.2694458305725,1017.4997684325708,18922799,-0.5864468283490631,980.2005029296874,
2020-10-06,1002.2417602539062,1012.9200316663944,998.2968817912705,1008.9978810960307,18412175,-0.08363516836620288,980.6915686035156,
2020-10-07,1023.62109375,1046.9727737786616,1006.6173920088511,1013.4188487180892,53170865,2.1331513357293774,981.4152453613282,
2020-10-08,1015.3458862304688,1028.3821018510423,1007.5695886566497,1024.301155767066,21077808,-0.8084248722557419,982.7084301757812,
2020-10-09,1012.7160034179688,1021.5806008725526,1005.3023929613358,1013.4188289931045,18545499,-0.25901348970482907,983.83837890625,
2020-10-12,1014.3483276367188,1022.8274503983472,1009.4513365004996,1013.4188228288398,14226473,0.16118282057762112,985.3795910644532,
2020-10-13,1034.140625,1036.430445017385,1009.2698357927377,1011.4236482729492,23112012,1.9512328086934705,987.8435339355469,
2020-10-14,1037.2239990234375,1044.7056133384592,1028.608748631058,1033.3245163972065,26742011,0.2981580985117471,989.085029296875,
2020-10-15,1000.4960327148438,1038.3575230267356,995.2815705789496,1038.3575230267356,20036197,-3.5409869365897517,989.8109716796876,
2020-10-16,986.5757446289062,1012.285249528179,985.1474254749343,1004.3502763795697,21583600,-1.3913386591014043,990.1891357421875,
2020-10-19,986.7570190429688,1010.5621766967382,977.2123240387696,993.0370533155368,31200385,0.01837410001710449,990.4589245605468,758.6452766418457
2020-10-20,977.552490234375,994.3747895538761,975.8974318290545,988.0267509433463,18482288,-0.9328060131278293,990.7858483886719,760.1564179992675
2020-10-21,963.360107421875,993.9213889927784,951.1854522370077,983.0390454596967,34082321,-1.4518282091529722,990.7024182128906,761.5391123962403
2020-10-22,955.35693359375,966.9421018379,948.1247264007278,964.6296137675083,30802210,-0.8307562007672242,990.5151501464844,762.8776527404785
2020-10-23,958.1229248046875,968.0757029274415,950.5733065108839,954.9262077062731,23422125,0.2895243770862477,990.4335327148438,764.3097639465332
2020-10-26,920.057373046875,953.0898169372152,915.2509933655792,953.0898169372152,37324416,-3.972929858198737,989.665419921875,765.4998780822754
2020-10-27,922.5059814453125,934.0004191107241,909.129746090359,922.6873248555474,36478896,0.266136489980906,989.1498693847657,766.7278462219239
2020-10-28,912.0543212890625,933.0255097674074,910.2179195551136,925.8159103792913,29924017,-1.132963944567078,988.1786193847656,767.8256050109864
2020-10-29,919.0597534179688,925.9066057760115,902.781605556934,905.5021761803395,30655304,0.7680937379919373,987.2295861816406,768.9591737365722
2020-10-30,931.5745239257812,936.3809035347286,916.7473024873174,922.0524364064571,34021563,1.361692801939185,986.8437158203125,770.1641511535645
2020-11-02,851.2944946289062,919.105110257612,842.9967150587656,919.105110257612,99366895,-8.617671183037945,984.990087890625,770.9997145080566
2020-11-03,839.0292358398438,865.6003029117848,832.0917710410919,856.9851117444604,88691623,-1.440777412099814,982.7651013183594,771.7863655090332
2020-11-04,867.504638671875,874.6689020903103,832.953205081128,832.953205081128,80180117,3.3938510859550908,981.2334094238281,772.6839674377442
2020-11-05,886.4581298828125,889.1560327894556,876.0292050636682,886.4354619573483,37205373,2.184828802754857,979.5802001953125,773.5799314880371
2020-11-06,920.0800170898438,924.9997362683603,896.955016187128,902.3282137896616,66674086,3.7928342099446954,978.8415600585937,774.7528239440918
2020-11-09,929.8514404296875,938.1492199552745,923.1859913130511,935.0205666821017,35838510,1.0620188633973626,978.248017578125,775.9711061096191
2020-11-10,945.2000732421875,947.671296720315,925.5438649087239,941.7766770254419,36934242,1.6506543029505272,978.2829309082031,777.2673622131348
2020-11-11,905.5928344726562,949.9384288213167,896.9323084725518,947.217858238175,56724780,-4.190355025436265,977.466298828125,778.3801206970215
2020-11-12,897.7938232421875,910.6939707303043,890.9923666961812,898.2473016530297,40046527,-0.8612050508339353,976.1223266601562,779.46573928833
2020-11-13,905.2301025390625,923.4807196009718,898.5873814202945,898.7007210390979,45388670,0.8282836330974597,975.0730834960938,780.6220906066894
2020-11-14,907.9053955078125,913.8000155522184,904.7540741586882,913.6186721505104,5226220,0.2955373403122685,974.3933911132813,781.869658050537
2020-11-17,903.8017578125,945.4041131541818,900.0609508176602,945.4041131541818,46542562,-0.4519895702367993,973.5826538085937,783.0785893249512
2020-11-18,901.0585327148438,909.8097904011964,888.7705392572549,903.8017712290983,30402290,-0.30352066412171474,972.4953234863282,784.3545518493652
2020-11-19,894.6879272460938,911.6008986042735,892.4434427638029,901.0586339089177,27796343,-0.7070134999505151,970.7886096191406,785.6704612731934
2020-11-20,861.292724609375,899.5169641211087,859.2522514859126,895.5267495451352,57471248,-3.7326090606264573,967.0296667480469,786.8778861999511
2020-11-23,884.5083618164062,893.2595600473776,873.4219475565428,884.644369365096,45327567,2.695440997433285,963.6828881835937,788.1099052429199
2020-11-24,890.5616455078125,895.0732820966707,876.0291671598031,890.538977583329,30936268,0.6843670396710966,960.6131567382813,789.3227589416504
2020-11-25,883.193359375,903.6657931642695,880.654192057057,897.7938413094128,32637879,-0.8273751929447792,957.2482397460938,790.4779692077636
2020-11-26,885.3699340820312,890.9924794007771,875.1450800459091,885.574005389529,25838637,0.2464437355565563,953.8751647949218,791.6980799865722
2020-11-27,875.0316162109375,886.956863707273,871.2228051404243,879.8833317328676,47336811,-1.1676834138051873,950.5292932128906,792.862137298584
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687,1.300657523674853,947.3480200195313,794.0447398376465
2020-12-02,887.8864135742188,889.6321436054803,877.3894853981996,888.0450890461269,22188887,0.16624679206833637,944.6482897949219,795.1954554748535
